#Node	BFS_Rank
FBgn0000273	0.6834061135371182
FBgn0034259	0.6834061135371181
FBgn0011661	0.6834061135371181
FBgn0014010	0.6834061135371181
FBgn0010341	0.6834061135371181
FBgn0031450	0.6834061135371181
FBgn0000711	0.6812227074235812
FBgn0030479	0.681222707423581
FBgn0052479	0.6812227074235809
FBgn0030354	0.6812227074235809
FBgn0015379	0.6812227074235809
FBgn0001291	0.6812227074235809
FBgn0011300	0.679039301310044
FBgn0034361	0.6790393013100439
FBgn0003118	0.6790393013100439
FBgn0000319	0.6790393013100438
FBgn0011726	0.6779475982532753
FBgn0001224	0.6768558951965069
FBgn0030674	0.6768558951965068
FBgn0010602	0.6768558951965068
FBgn0028695	0.6768558951965068
FBgn0011274	0.6768558951965068
FBgn0028694	0.6768558951965068
FBgn0003612	0.6768558951965068
FBgn0027053	0.6768558951965068
FBgn0001091	0.6768558951965067
FBgn0030061	0.6768558951965066
FBgn0030086	0.6768558951965066
FBgn0024291	0.6757641921397382
FBgn0000382	0.6746724890829697
FBgn0000259	0.6746724890829696
FBgn0026428	0.6746724890829696
FBgn0001092	0.6746724890829696
FBgn0000629	0.6746724890829696
FBgn0004107	0.6746724890829696
FBgn0023175	0.6746724890829696
FBgn0039169	0.6746724890829696
FBgn0283472	0.6735807860262011
FBgn0000250	0.673580786026201
FBgn0011573	0.6724890829694326
FBgn0086657	0.6724890829694326
FBgn0283468	0.6724890829694324
FBgn0041627	0.6724890829694324
FBgn0020618	0.6724890829694324
FBgn0024846	0.6724890829694324
FBgn0004066	0.6724890829694324
FBgn0264922	0.6724890829694324
FBgn0267698	0.671397379912664
FBgn0250823	0.6703056768558955
FBgn0000635	0.6703056768558954
FBgn0003889	0.6703056768558954
FBgn0004363	0.6703056768558954
FBgn0024285	0.6703056768558954
FBgn0000064	0.6703056768558954
FBgn0016126	0.6703056768558954
FBgn0032906	0.6703056768558953
FBgn0031728	0.6703056768558953
FBgn0027052	0.669213973799127
FBgn0014388	0.669213973799127
FBgn0015509	0.6681222707423583
FBgn0039858	0.6681222707423583
FBgn0037573	0.6681222707423583
FBgn0032859	0.6681222707423583
FBgn0032725	0.6681222707423582
FBgn0026370	0.6681222707423582
FBgn0262519	0.6681222707423582
FBgn0003124	0.6681222707423582
FBgn0035720	0.6681222707423581
FBgn0086442	0.6670305676855898
FBgn0003942	0.6670305676855898
FBgn0003885	0.6659388646288212
FBgn0003884	0.6659388646288211
FBgn0020235	0.6659388646288211
FBgn0025936	0.665938864628821
FBgn0003969	0.6648471615720527
FBgn0015282	0.6648471615720526
FBgn0014006	0.6648471615720526
FBgn0050178	0.6648471615720525
FBgn0051988	0.6648471615720525
FBgn0039186	0.6648471615720525
FBgn0085354	0.6648471615720525
FBgn0053087	0.6648471615720525
FBgn0051624	0.6648471615720525
FBgn0016131	0.6648471615720525
FBgn0025463	0.6637554585152842
FBgn0015296	0.6637554585152842
FBgn0051618;FBgn0053808;FBgn0053814;FBgn0053817;FBgn0053820;FBgn0053823;FBgn0053826;FBgn0053829;FBgn0053832;FBgn0053835;FBgn0053838;FBgn0053841;FBgn0053844;FBgn0053847;FBgn0053850;FBgn0053853;FBgn0053856;FBgn0053859;FBgn0053862;FBgn0053865	0.6637554585152841
FBgn0003093	0.6637554585152841
FBgn0041100	0.6637554585152841
FBgn0010173	0.6637554585152841
FBgn0031006	0.6637554585152841
FBgn0011826	0.6637554585152841
FBgn0015024	0.6637554585152841
FBgn0027548	0.663755458515284
FBgn0002783	0.663755458515284
FBgn0034258	0.663755458515284
FBgn0015797	0.6626637554585155
FBgn0022986	0.6626637554585155
FBgn0005655	0.661572052401747
FBgn0037815	0.661572052401747
FBgn0011739	0.661572052401747
FBgn0003071	0.661572052401747
FBgn0260397	0.661572052401747
FBgn0034697	0.661572052401747
FBgn0033741	0.661572052401747
FBgn0028734	0.661572052401747
FBgn0015268	0.6615720524017469
FBgn0010246	0.6615720524017469
FBgn0010348	0.6615720524017469
FBgn0267795	0.6615720524017469
FBgn0005777	0.6615720524017469
FBgn0000212	0.6615720524017469
FBgn0037330	0.6615720524017468
FBgn0040078	0.6615720524017468
FBgn0011774	0.6604803493449783
FBgn0010315	0.6604803493449782
FBgn0023388	0.6604803493449782
FBgn0033352	0.6593886462882098
FBgn0020309	0.6593886462882098
FBgn0028697	0.6593886462882098
FBgn0004828	0.6593886462882098
FBgn0263930	0.6593886462882098
FBgn0067864	0.6593886462882098
FBgn0022764	0.6593886462882098
FBgn0267821	0.6593886462882098
FBgn0014011	0.6593886462882098
FBgn0014857	0.6593886462882098
FBgn0013954	0.6593886462882098
FBgn0033889	0.6593886462882098
FBgn0261789	0.6593886462882097
FBgn0086384	0.6593886462882097
FBgn0041171	0.6582969432314412
FBgn0032820	0.6572052401746729
FBgn0035591	0.6572052401746727
FBgn0003134	0.6572052401746727
FBgn0015283	0.6572052401746727
FBgn0265464	0.6572052401746726
FBgn0002413	0.6572052401746726
FBgn0010441	0.6572052401746726
FBgn0015245	0.6572052401746726
FBgn0041210	0.6572052401746726
FBgn0267385	0.6572052401746726
FBgn0025716	0.6572052401746726
FBgn0013770	0.6572052401746726
FBgn0029093	0.6572052401746726
FBgn0040075	0.6572052401746726
FBgn0011305	0.6572052401746726
FBgn0002673	0.6572052401746726
FBgn0015589	0.6572052401746726
FBgn0029148	0.6572052401746726
FBgn0004636	0.6572052401746726
FBgn0030951	0.6561135371179042
FBgn0029095	0.6561135371179041
FBgn0260799	0.6561135371179041
FBgn0010774	0.6550218340611356
FBgn0039159	0.6550218340611356
FBgn0021796	0.6550218340611356
FBgn0015019	0.6550218340611355
FBgn0029823	0.6550218340611355
FBgn0020388	0.6550218340611355
FBgn0020887	0.6550218340611355
FBgn0000320	0.6550218340611355
FBgn0002174	0.6550218340611355
FBgn0003687	0.6550218340611355
FBgn0038473	0.6550218340611355
FBgn0086708	0.6550218340611355
FBgn0041188	0.6550218340611355
FBgn0015765	0.6550218340611355
FBgn0261397	0.6550218340611355
FBgn0003416	0.6539301310043671
FBgn0001218	0.6539301310043671
FBgn0029840	0.653930131004367
FBgn0016794	0.653930131004367
FBgn0011817	0.6539301310043668
FBgn0036742	0.6528384279475986
FBgn0264855	0.6528384279475985
FBgn0000559	0.6528384279475985
FBgn0031872	0.6528384279475985
FBgn0000100	0.6528384279475985
FBgn0050122	0.6528384279475985
FBgn0010434	0.6528384279475985
FBgn0260962	0.6528384279475985
FBgn0038275	0.6528384279475984
FBgn0027084	0.6528384279475984
FBgn0038197	0.6528384279475984
FBgn0039566	0.6528384279475984
FBgn0250789	0.6528384279475984
FBgn0034915	0.6528384279475984
FBgn0261800	0.6528384279475984
FBgn0032961	0.6528384279475984
FBgn0030364	0.6528384279475984
FBgn0004237	0.6528384279475984
FBgn0001215	0.6528384279475984
FBgn0038826	0.6528384279475983
FBgn0011570	0.6528384279475983
FBgn0025637	0.6528384279475983
FBgn0035987	0.6528384279475983
FBgn0027329	0.6528384279475983
FBgn0003277	0.6528384279475983
FBgn0034970	0.65174672489083
FBgn0259228	0.65174672489083
FBgn0042693	0.6517467248908299
FBgn0020440	0.6517467248908299
FBgn0086347	0.6517467248908299
FBgn0027655	0.6517467248908299
FBgn0040237	0.6506550218340614
FBgn0261456	0.6506550218340614
FBgn0011742	0.6506550218340614
FBgn0038145	0.6506550218340613
FBgn0034087	0.6506550218340613
FBgn0261797	0.6506550218340613
FBgn0026238	0.6506550218340613
FBgn0051613;FBgn0053803;FBgn0053806;FBgn0053809;FBgn0053812;FBgn0053815;FBgn0053818;FBgn0053821;FBgn0053824;FBgn0053827;FBgn0053830;FBgn0053833;FBgn0053836;FBgn0053839;FBgn0053842;FBgn0053845;FBgn0053848;FBgn0053851;FBgn0053854;FBgn0053857;FBgn0053860;FBgn0053863;FBgn0053866	0.6506550218340613
FBgn0028684	0.6506550218340613
FBgn0002906	0.6506550218340613
FBgn0001965	0.6506550218340613
FBgn0053554	0.6506550218340613
FBgn0026418	0.6506550218340612
FBgn0010825	0.6506550218340612
FBgn0020381	0.6506550218340612
FBgn0000044	0.6506550218340612
FBgn0013981	0.6506550218340612
FBgn0263599	0.6506550218340612
FBgn0086613	0.6506550218340612
FBgn0261618	0.6506550218340612
FBgn0034577	0.6506550218340612
FBgn0261278	0.6495633187772928
FBgn0260003	0.6495633187772928
FBgn0020497	0.6495633187772928
FBgn0032006	0.6495633187772928
FBgn0003896	0.6484716157205244
FBgn0250788	0.6484716157205244
FBgn0028687	0.6484716157205244
FBgn0039635	0.6484716157205243
FBgn0033260	0.6484716157205243
FBgn0003479	0.6484716157205243
FBgn0002932	0.6484716157205243
FBgn0000579	0.6484716157205243
FBgn0004367	0.6484716157205243
FBgn0003317	0.6484716157205243
FBgn0004859	0.6484716157205241
FBgn0011760	0.6484716157205241
FBgn0003330	0.6484716157205241
FBgn0013764	0.6484716157205241
FBgn0011656	0.6484716157205241
FBgn0014002	0.6484716157205241
FBgn0000047	0.6484716157205241
FBgn0033504	0.6484716157205241
FBgn0027835	0.6484716157205241
FBgn0024183	0.6484716157205241
FBgn0023143	0.648471615720524
FBgn0002973	0.6473799126637557
FBgn0005632	0.6473799126637557
FBgn0015618	0.6473799126637556
FBgn0086361	0.6473799126637556
FBgn0004915	0.6473799126637556
FBgn0265606	0.6473799126637556
FBgn0015925	0.6473799126637556
FBgn0024352	0.6473799126637556
FBgn0032298	0.6462882096069872
FBgn0283473	0.6462882096069872
FBgn0021995	0.6462882096069872
FBgn0004167	0.6462882096069871
FBgn0001078	0.6462882096069871
FBgn0004784	0.6462882096069871
FBgn0020660	0.6462882096069871
FBgn0039044	0.6462882096069871
FBgn0003360	0.6462882096069871
FBgn0023169	0.6462882096069871
FBgn0000045	0.6462882096069871
FBgn0004391	0.6462882096069871
FBgn0263289	0.6462882096069871
FBgn0259139	0.646288209606987
FBgn0027338	0.6451965065502185
FBgn0025582	0.6451965065502184
FBgn0029123	0.6451965065502184
FBgn0261283	0.6451965065502184
FBgn0003396	0.6451965065502184
FBgn0261885	0.6451965065502184
FBgn0033266	0.6451965065502184
FBgn0030400	0.6441048034934501
FBgn0261791	0.6441048034934501
FBgn0028689	0.64410480349345
FBgn0265297	0.64410480349345
FBgn0027066	0.64410480349345
FBgn0022942	0.64410480349345
FBgn0031990	0.64410480349345
FBgn0260972	0.64410480349345
FBgn0031952	0.64410480349345
FBgn0001624	0.64410480349345
FBgn0024542	0.64410480349345
FBgn0000557	0.64410480349345
FBgn0039581	0.6441048034934499
FBgn0022987	0.6441048034934499
FBgn0024179	0.6430131004366815
FBgn0033737	0.6430131004366814
FBgn0002031	0.6430131004366814
FBgn0023212	0.6430131004366814
FBgn0003278	0.6419213973799129
FBgn0038167	0.6419213973799129
FBgn0026323	0.6419213973799129
FBgn0263237	0.6419213973799129
FBgn0082582	0.6419213973799129
FBgn0014018	0.6419213973799129
FBgn0262743	0.6419213973799129
FBgn0010339	0.6419213973799129
FBgn0086134	0.6419213973799129
FBgn0000404	0.6419213973799129
FBgn0052344	0.6419213973799129
FBgn0029882	0.6419213973799129
FBgn0262617	0.6419213973799129
FBgn0020910	0.6419213973799128
FBgn0002622	0.6419213973799128
FBgn0000046	0.6419213973799128
FBgn0031216	0.6419213973799128
FBgn0013733	0.6419213973799128
FBgn0037270	0.6419213973799128
FBgn0035688	0.6408296943231444
FBgn0024248	0.6408296943231443
FBgn0012051	0.6408296943231443
FBgn0001220	0.6408296943231442
FBgn0040080	0.639737991266376
FBgn0086358	0.6397379912663758
FBgn0265935	0.6397379912663758
FBgn0262125	0.6397379912663758
FBgn0015247	0.6397379912663758
FBgn0262614	0.6397379912663758
FBgn0000405	0.6397379912663758
FBgn0003261	0.6397379912663758
FBgn0003189	0.6397379912663758
FBgn0002431	0.6397379912663758
FBgn0262866	0.6397379912663758
FBgn0002914	0.6397379912663758
FBgn0039631	0.6397379912663758
FBgn0034282	0.6397379912663758
FBgn0002525	0.6397379912663758
FBgn0034654	0.6397379912663758
FBgn0004117	0.6397379912663758
FBgn0023076	0.6397379912663758
FBgn0038964	0.6397379912663758
FBgn0004635	0.6397379912663758
FBgn0053868;FBgn0053870;FBgn0053872;FBgn0053874;FBgn0053876;FBgn0053878;FBgn0053880;FBgn0053882;FBgn0053884;FBgn0053886;FBgn0053888;FBgn0053890;FBgn0053892;FBgn0053894;FBgn0053896;FBgn0053898;FBgn0053900;FBgn0053902;FBgn0053904;FBgn0053906;FBgn0053908;FBgn0053910;FBgn0061209	0.6397379912663758
FBgn0033205	0.6397379912663758
FBgn0020369	0.6397379912663758
FBgn0001258	0.6397379912663758
FBgn0010380	0.6397379912663758
FBgn0023517	0.6397379912663758
FBgn0035499	0.6397379912663758
FBgn0027363	0.6397379912663758
FBgn0259212	0.6397379912663758
FBgn0267791	0.6397379912663756
FBgn0003517	0.6397379912663756
FBgn0015795	0.6386462882096073
FBgn0033698	0.6386462882096072
FBgn0039580	0.6386462882096072
FBgn0001085	0.6386462882096072
FBgn0001961	0.6386462882096071
FBgn0002121	0.6386462882096071
FBgn0035142	0.6386462882096071
FBgn0028582	0.6375545851528387
FBgn0000588	0.6375545851528387
FBgn0004924	0.6375545851528387
FBgn0036733	0.6375545851528387
FBgn0022774	0.6375545851528386
FBgn0001087	0.6375545851528386
FBgn0026059	0.6375545851528386
FBgn0028479	0.6375545851528386
FBgn0010288	0.6375545851528386
FBgn0045862	0.6375545851528386
FBgn0266580	0.6375545851528386
FBgn0261592	0.6375545851528386
FBgn0035753	0.6375545851528386
FBgn0003520	0.6375545851528386
FBgn0037834	0.6375545851528386
FBgn0037728	0.6375545851528386
FBgn0022800	0.6375545851528386
FBgn0019990	0.6375545851528386
FBgn0032444	0.6375545851528386
FBgn0010621	0.6375545851528386
FBgn0028685	0.6364628820960702
FBgn0037098	0.6364628820960702
FBgn0031390	0.6364628820960702
FBgn0002576	0.6364628820960702
FBgn0039302	0.63646288209607
FBgn0010100	0.63646288209607
FBgn0015295	0.63646288209607
FBgn0031885	0.63646288209607
FBgn0026259	0.6364628820960699
FBgn0027598	0.6364628820960698
FBgn0011715	0.6353711790393016
FBgn0036486	0.6353711790393016
FBgn0261560	0.6353711790393016
FBgn0030087	0.6353711790393016
FBgn0034398	0.6353711790393016
FBgn0032391	0.6353711790393016
FBgn0031972	0.6353711790393016
FBgn0035016	0.6353711790393016
FBgn0263351	0.6353711790393015
FBgn0026080	0.6353711790393015
FBgn0031208	0.6353711790393015
FBgn0002645	0.6353711790393015
FBgn0024814	0.6353711790393015
FBgn0003892	0.6353711790393015
FBgn0051611;FBgn0053869;FBgn0053871;FBgn0053873;FBgn0053875;FBgn0053877;FBgn0053879;FBgn0053881;FBgn0053883;FBgn0053885;FBgn0053887;FBgn0053889;FBgn0053891;FBgn0053893;FBgn0053895;FBgn0053897;FBgn0053899;FBgn0053901;FBgn0053903;FBgn0053905;FBgn0053907;FBgn0053909	0.6353711790393015
FBgn0036450	0.6353711790393015
FBgn0027054	0.6353711790393015
FBgn0005640	0.6353711790393014
FBgn0263121	0.6353711790393014
FBgn0004913	0.6353711790393014
FBgn0003862	0.6353711790393014
FBgn0260441	0.6353711790393014
FBgn0004926	0.6353711790393014
FBgn0035162	0.6353711790393014
FBgn0011224	0.6353711790393014
FBgn0023167	0.6353711790393014
FBgn0015615	0.6353711790393014
FBgn0043070	0.6353711790393014
FBgn0039757	0.6353711790393014
FBgn0033688	0.6353711790393014
FBgn0030366	0.6342794759825331
FBgn0005671	0.6342794759825331
FBgn0052082	0.6342794759825331
FBgn0001104	0.6342794759825331
FBgn0261394	0.6342794759825331
FBgn0263111	0.634279475982533
FBgn0024329	0.634279475982533
FBgn0000463	0.634279475982533
FBgn0061200	0.634279475982533
FBgn0020412	0.6342794759825329
FBgn0004698	0.6342794759825329
FBgn0259824	0.6331877729257646
FBgn0085433	0.6331877729257646
FBgn0005674	0.6331877729257644
FBgn0038369	0.6331877729257644
FBgn0033902	0.6331877729257644
FBgn0028692	0.6331877729257644
FBgn0026761	0.6331877729257644
FBgn0039632	0.6331877729257644
FBgn0039559	0.6331877729257644
FBgn0027090	0.6331877729257644
FBgn0010292	0.6331877729257644
FBgn0260648	0.6331877729257644
FBgn0014163	0.6331877729257644
FBgn0010501	0.6331877729257643
FBgn0037261	0.6331877729257643
FBgn0053094	0.6331877729257643
FBgn0005585	0.6331877729257643
FBgn0000157	0.6331877729257643
FBgn0086346	0.6331877729257643
FBgn0037376	0.6331877729257643
FBgn0263106	0.6331877729257643
FBgn0017577	0.6331877729257643
FBgn0039558	0.6331877729257643
FBgn0024921	0.6331877729257643
FBgn0037249	0.6331877729257643
FBgn0035121	0.6331877729257642
FBgn0034802	0.6331877729257642
FBgn0026196	0.6331877729257642
FBgn0250791	0.6320960698689959
FBgn0020503	0.6320960698689959
FBgn0028671	0.6320960698689959
FBgn0002938	0.6320960698689959
FBgn0042102	0.6320960698689959
FBgn0087013	0.6320960698689959
FBgn0264075	0.6320960698689959
FBgn0020510	0.6320960698689959
FBgn0029176	0.6320960698689958
FBgn0265523	0.6320960698689958
FBgn0036196	0.6320960698689958
FBgn0261648	0.6320960698689958
FBgn0027537	0.6320960698689958
FBgn0000611	0.6320960698689958
FBgn0010217	0.6310043668122274
FBgn0014189	0.6310043668122274
FBgn0262114	0.6310043668122274
FBgn0042178	0.6310043668122274
FBgn0001250	0.6310043668122274
FBgn0037610	0.6310043668122274
FBgn0052110	0.6310043668122273
FBgn0031057	0.6310043668122273
FBgn0029878	0.6310043668122273
FBgn0052133	0.6310043668122273
FBgn0010097	0.6310043668122273
FBgn0264607	0.6310043668122273
FBgn0029174	0.6310043668122273
FBgn0264326	0.6310043668122273
FBgn0035371	0.6310043668122273
FBgn0038571	0.6310043668122273
FBgn0022772	0.6310043668122273
FBgn0032640	0.6310043668122273
FBgn0041191	0.6310043668122273
FBgn0026777	0.6310043668122273
FBgn0259113	0.6310043668122272
FBgn0002542	0.6310043668122272
FBgn0019972	0.6310043668122272
FBgn0002774	0.6310043668122272
FBgn0005411	0.6310043668122272
FBgn0086129	0.6310043668122272
FBgn0011277	0.6310043668122272
FBgn0014870	0.6310043668122272
FBgn0016696	0.6310043668122272
FBgn0266581	0.6310043668122272
FBgn0004837	0.6310043668122272
FBgn0010198	0.6310043668122272
FBgn0250746	0.6299126637554587
FBgn0037894	0.6299126637554587
FBgn0039936	0.6299126637554587
FBgn0020621	0.6299126637554587
FBgn0011829	0.6299126637554586
FBgn0002921	0.6299126637554586
FBgn0022985	0.6299126637554586
FBgn0015269	0.6299126637554586
FBgn0001222	0.6299126637554586
FBgn0266673	0.6299126637554586
FBgn0027055	0.6299126637554586
FBgn0037481	0.6299126637554586
FBgn0260990	0.6299126637554586
FBgn0039137	0.6299126637554586
FBgn0002873	0.6299126637554586
FBgn0038989	0.6299126637554586
FBgn0015818	0.6288209606986903
FBgn0026371	0.6288209606986903
FBgn0004419	0.6288209606986903
FBgn0040309	0.6288209606986903
FBgn0015546	0.6288209606986903
FBgn0034743	0.6288209606986902
FBgn0086908	0.6288209606986902
FBgn0046214	0.6288209606986902
FBgn0040207	0.6288209606986902
FBgn0010265	0.6288209606986902
FBgn0086710	0.6288209606986902
FBgn0032388	0.6288209606986902
FBgn0024889	0.6288209606986902
FBgn0025836	0.6288209606986902
FBgn0037093	0.6288209606986902
FBgn0034606	0.6288209606986902
FBgn0052056	0.6288209606986902
FBgn0031759	0.6288209606986902
FBgn0010235	0.6288209606986902
FBgn0053113	0.6288209606986902
FBgn0000261	0.6288209606986902
FBgn0027356	0.6288209606986902
FBgn0002593	0.6288209606986902
FBgn0034351	0.6288209606986902
FBgn0036825	0.6288209606986902
FBgn0020616	0.6288209606986901
FBgn0000097	0.6288209606986901
FBgn0005593	0.6288209606986901
FBgn0026317	0.6288209606986901
FBgn0039828	0.6288209606986901
FBgn0014859	0.6288209606986901
FBgn0086443	0.6288209606986901
FBgn0259152	0.6288209606986901
FBgn0024836	0.6288209606986901
FBgn0010355	0.6288209606986901
FBgn0031286	0.6277292576419218
FBgn0027512	0.6277292576419217
FBgn0040505	0.6277292576419217
FBgn0030077	0.6277292576419217
FBgn0032720	0.6277292576419217
FBgn0050382	0.6277292576419217
FBgn0038747	0.6277292576419217
FBgn0012058	0.6277292576419217
FBgn0036239	0.6277292576419217
FBgn0015331	0.6277292576419216
FBgn0035693	0.6277292576419216
FBgn0024326	0.6277292576419216
FBgn0036462	0.6277292576419216
FBgn0022984	0.6277292576419216
FBgn0015803	0.6277292576419216
FBgn0003392	0.6277292576419216
FBgn0000464	0.6277292576419216
FBgn0028982	0.6277292576419216
FBgn0058005	0.6277292576419216
FBgn0024189	0.6277292576419216
FBgn0263197	0.6277292576419214
FBgn0004403	0.6277292576419214
FBgn0001263	0.6277292576419214
FBgn0000166	0.6266375545851532
FBgn0003274	0.6266375545851531
FBgn0250874	0.6266375545851531
FBgn0011327	0.6266375545851531
FBgn0086254	0.6266375545851531
FBgn0264606	0.6266375545851531
FBgn0011737	0.6266375545851531
FBgn0015772	0.6266375545851531
FBgn0016697	0.6266375545851531
FBgn0003744	0.6266375545851531
FBgn0267912	0.6266375545851531
FBgn0038805	0.6266375545851531
FBgn0002284	0.6266375545851531
FBgn0011659	0.6266375545851531
FBgn0004597	0.6266375545851531
FBgn0031148	0.6266375545851531
FBgn0004656	0.6266375545851531
FBgn0016685	0.6266375545851531
FBgn0031318	0.6266375545851531
FBgn0002719	0.626637554585153
FBgn0028837	0.626637554585153
FBgn0034237	0.626637554585153
FBgn0013269	0.626637554585153
FBgn0037632	0.626637554585153
FBgn0010551	0.626637554585153
FBgn0033699	0.626637554585153
FBgn0025352	0.626637554585153
FBgn0086904	0.626637554585153
FBgn0259176	0.626637554585153
FBgn0002922	0.626637554585153
FBgn0010412	0.626637554585153
FBgn0051453	0.626637554585153
FBgn0037121	0.626637554585153
FBgn0032863	0.626637554585153
FBgn0010109	0.6266375545851529
FBgn0020443	0.6266375545851529
FBgn0025674	0.6255458515283846
FBgn0033663	0.6255458515283846
FBgn0003145	0.6255458515283846
FBgn0032456	0.6255458515283846
FBgn0016698	0.6255458515283845
FBgn0034590	0.6255458515283845
FBgn0003076	0.6255458515283845
FBgn0011692	0.6255458515283845
FBgn0032643	0.6255458515283845
FBgn0026252	0.6255458515283845
FBgn0015240	0.6255458515283845
FBgn0031443	0.6255458515283845
FBgn0041111	0.6255458515283845
FBgn0263006	0.6255458515283845
FBgn0001235	0.6255458515283844
FBgn0003866	0.6255458515283844
FBgn0024698	0.6255458515283844
FBgn0039562	0.6255458515283844
FBgn0004507	0.6255458515283844
FBgn0023097	0.6255458515283843
FBgn0033607	0.624454148471616
FBgn0030699	0.624454148471616
FBgn0036449	0.624454148471616
FBgn0015829	0.624454148471616
FBgn0264695	0.624454148471616
FBgn0030631	0.624454148471616
FBgn0004378	0.624454148471616
FBgn0004868	0.624454148471616
FBgn0031171	0.624454148471616
FBgn0001108	0.624454148471616
FBgn0035147	0.624454148471616
FBgn0267390	0.624454148471616
FBgn0010770	0.624454148471616
FBgn0023083	0.624454148471616
FBgn0267384	0.624454148471616
FBgn0000996	0.624454148471616
FBgn0005198	0.624454148471616
FBgn0017545	0.624454148471616
FBgn0030720	0.624454148471616
FBgn0028473	0.624454148471616
FBgn0260945	0.624454148471616
FBgn0034401	0.624454148471616
FBgn0035205	0.624454148471616
FBgn0003279	0.6244541484716158
FBgn0259937	0.6244541484716158
FBgn0032138	0.6244541484716158
FBgn0036641	0.6244541484716158
FBgn0032987	0.6233624454148474
FBgn0013987	0.6233624454148474
FBgn0037862	0.6233624454148474
FBgn0263855	0.6233624454148474
FBgn0038438	0.6233624454148474
FBgn0003366	0.6233624454148474
FBgn0020278	0.6233624454148474
FBgn0030151	0.6233624454148474
FBgn0003654	0.6233624454148474
FBgn0019637	0.6233624454148474
FBgn0261238	0.6233624454148473
FBgn0011244	0.6233624454148473
FBgn0005278	0.6233624454148473
FBgn0262739	0.6233624454148473
FBgn0003676	0.6233624454148473
FBgn0017581	0.6233624454148473
FBgn0026597	0.6233624454148473
FBgn0035026	0.6233624454148473
FBgn0027378	0.6233624454148473
FBgn0030170	0.6233624454148473
FBgn0053303	0.6233624454148473
FBgn0261524	0.6233624454148473
FBgn0000723	0.6233624454148472
FBgn0003415	0.6233624454148472
FBgn0027508	0.6233624454148472
FBgn0038613	0.6222707423580789
FBgn0259243	0.6222707423580789
FBgn0000150	0.6222707423580789
FBgn0010516	0.6222707423580789
FBgn0037301	0.6222707423580789
FBgn0001149	0.6222707423580789
FBgn0025866	0.6222707423580789
FBgn0001330	0.6222707423580788
FBgn0027509	0.6222707423580788
FBgn0033246	0.6222707423580788
FBgn0038277	0.6222707423580788
FBgn0010397	0.6222707423580788
FBgn0001308	0.6222707423580788
FBgn0015828	0.6222707423580788
FBgn0031816	0.6222707423580788
FBgn0001612	0.6222707423580788
FBgn0034964	0.6222707423580788
FBgn0019938	0.6222707423580788
FBgn0010220	0.6222707423580788
FBgn0039857	0.6222707423580788
FBgn0250814	0.6222707423580788
FBgn0038816	0.6222707423580788
FBgn0022959	0.6222707423580788
FBgn0028327	0.6222707423580788
FBgn0040066	0.6222707423580788
FBgn0008635	0.6222707423580788
FBgn0038810	0.6222707423580788
FBgn0032956	0.6222707423580788
FBgn0032796	0.6222707423580788
FBgn0028691	0.6222707423580788
FBgn0029133	0.6222707423580788
